,FileName,GenomeSize,GeneSize,Coding,ASR,ASR_predicted,ASR_normalized,Taxonomy,Organism
166,GCF_020745825.1_Agelaius_phoeniceus_1.1_genomic.gff,1188547179,517824787,29196546,1.8380649204190112,1.9297065919775,2.21864359813084,Birds,Agelaius phoeniceus
167,GCF_021018805.1_Cam_Psub_1.2_genomic.gff,1119947663,605086557,29936911,2.5284301042281885,2.93410641336864,1.90460896054888,Birds,Prinia subflava
168,GCF_022539315.1_serCan2020_genomic.gff,1050352878,588850729,28366821,2.6608922444993044,2.77200611246447,2.19917140172417,Birds,Serinus canaria
169,GCF_023343835.1_bLagMut1_primary_genomic.gff,1026771810,666672159,29767011,3.3551889707703606,3.18412991576418,2.48134432469551,Birds,Lagopus muta
170,GCF_023634085.1_bFalChe1.pri_genomic.gff,1309385023,681192375,29737146,3.1355005621588568,3.02466470665461,2.42112112519358,Birds,Falco cherrug
171,GCF_023634155.1_bFalPer1.pri_genomic.gff,1311598859,676711475,29559520,3.065574136521838,3.01156387903399,2.36429552717718,Birds,Falco peregrinus
172,GCF_023638135.1_bFalBia1.pri_genomic.gff,1285492283,673880789,29232084,3.0705121810678975,2.99839669511711,2.38240075564012,Birds,Falco biarmicus
173,GCF_024509145.1_ASM2450914v1_genomic.gff,1123269635,569595961,29685883,2.3740334757770216,2.62079080577312,2.06352793969323,Birds,Vidua macroura
174,GCF_026419915.1_bHarHar1_primary_haplotype_genomic.gff,1351447071,696269468,30994147,3.3525003285297705,2.92217501167129,2.74061058654781,Birds,Harpia harpyja
175,GCF_026979565.1_bVidCha1_merged_haplotype_genomic.gff,1080440577,579429098,30373660,2.46036154352159,2.80192301464709,1.96872379856383,Birds,Vidua chalybeata
176,GCF_027477595.1_bHaeMex1.pri_genomic.gff,1148233018,580045006,30311794,2.7099025547613578,2.51870941560093,2.50147840884976,Birds,Haemorhous mexicanus
177,GCF_027579445.1_bAmmNel1.pri_genomic.gff,1185463352,556081195,28836174,1.905076588870632,2.19956279770537,2.01579906085459,Birds,Ammospiza nelsoni
178,GCF_027791375.1_UM_Iind_1.1_genomic.gff,1147325966,481608286,26570296,1.456943987375978,1.62954897126826,2.13768028579705,Birds,Indicator indicator
179,GCF_027887145.1_bAmmCau1.pri_genomic.gff,1241209685,535296824,29801572,1.60350531173322,1.87176038454554,2.04203019687701,Birds,Ammospiza caudacuta
180,GCF_028018845.1_bMelGeo1.pri_genomic.gff,1162015399,550918689,28129861,2.1134562662787415,2.14277775891683,2.28096377705125,Birds,Melospiza georgiana
181,GCF_028389875.1_bPtePen1.pri_genomic.gff,1269016774,613737296,30182873,2.4481609818919488,1.97054162803841,2.78790462354287,Birds,Rhea pennata
182,GCF_028500815.1_bRisTri1.patW.cur.20221130_genomic.gff,1353621101,664556217,30345826,3.379470705460448,2.83619938469886,2.85355659045092,Birds,Rissa tridactyla
183,GCF_028769735.1_RI_Zleu_2.0_genomic.gff,1123996003,611705113,29750826,2.724337300752591,2.48511095237907,2.54951161806286,Birds,Zonotrichia leucophrys gambelii
184,GCF_028858705.1_bGruAme1.mat_genomic.gff,1257837975,685576107,31759239,3.4491808509643445,2.91086763759238,2.8485984830613,Birds,Grus americana
185,GCF_028858725.1_bColStr4.1.hap1_genomic.gff,1212482152,573657901,28570663,2.5012775517319987,2.21310524369688,2.59845757772445,Birds,Colius striatus
186,GCF_029582105.1_OMel1.0_genomic.gff,1036256795,566733420,29659810,2.3495116118410735,2.65337122899647,2.00642565253393,Birds,Oenanthe melanoleuca
187,GCF_030490865.1_bPoeAtr1.hap1_genomic.gff,1251133642,619624547,32179672,2.51185810719264,2.46978205721062,2.35236131967135,Birds,Poecile atricapillus
188,GCF_030936135.1_bGavSte3.hap2_genomic.gff,1321270170,540666784,29742816,1.519406232415922,1.64692016390478,2.18277133820047,Birds,Gavia stellata
189,GCF_031753505.1_ASM3175350v1_genomic.gff,1198243876,704561139,30506897,3.081395036669905,2.64057072892758,2.75110957743166,Birds,Anomalospiza imberbis
190,GCF_035770615.1_bMelMel2.pri_genomic.gff,1541245192,620404116,30505535,2.6246835205479924,2.15028386621536,2.78468492402197,Birds,Melospiza melodia melodia
191,GCF_036013445.1_bCalNic1.hap1_genomic.gff,1285834579,578254458,30912504,2.2998037622575,2.20719313463147,2.40289589731536,Birds,Caloenas nicobarica
192,GCF_036013475.1_bColLiv1.pat.W.v2_genomic.gff,1325566026,744179455,31440333,4.360762400321905,3.3724581011926,3.29858956881864,Birds,Columba livia
193,GCF_036250125.1_bDixPip1.hap1_genomic.gff,1165201947,707266458,31090068,3.3016001766223217,2.72578938155382,2.88609606475783,Birds,Pseudopipra pipra
194,GCF_036370855.1_bDroNov1.hap1_genomic.gff,1468706110,790391389,33037655,2.937916931452913,2.55390971412276,2.69429248701948,Birds,Dromaius novaehollandiae
195,GCF_036417665.1_bPasDom1.hap1_genomic.gff,1310131054,777162218,32407774,3.4480045127443804,2.6034197656604,3.15487001677331,Birds,Passer domesticus
196,GCF_036417845.1_bAptMan1.hap1_genomic.gff,1504396159,660367471,31547263,2.092646167117572,1.91168664700503,2.49124478980187,Birds,Apteryx mantelli
197,GCF_036971685.1_bPatFas1.hap2_genomic.gff,1410041145,609632106,30752777,2.313765973069684,2.4749772745467,2.14907396821231,Birds,Patagioenas fasciata
198,GCF_037042795.1_BPBGC_Maene_1.0_genomic.gff,1177188543,563137829,29426167,1.7945532627474043,2.22564764456563,1.87919088787111,Birds,Molothrus aeneus
199,GCF_037157495.1_bLatDis1.hap1_genomic.gff,1241003407,664384545,30006476,2.809300532325089,2.9188124515255,2.20077335048892,Birds,Lathamus discolor
200,GCF_040182565.1_Taihu_goose_T2T_genome_genomic.gff,1215354515,781010219,33230040,3.6069592754026174,2.98257771534002,2.93466682975192,Birds,Anser cygnoides
201,GCF_040807025.1_bStrCam1.hap1_genomic.gff,1452018929,810896622,33015372,4.006640845967145,3.13499248637045,3.18193362928603,Birds,Struthio camelus
202,GCF_041296385.1_UR_Acoe_1.0_genomic.gff,1330915384,655634572,31715053,2.785322572218309,2.6061225984504,2.48948524345724,Birds,Aphelocoma coerulescens
203,GCF_900496995.4_bAquChr1.4_genomic.gff,1233704830,710677853,30853268,3.7594237991255905,3.19182014032779,2.87788892848714,Birds,Aquila chrysaetos chrysaetos
204,GCF_901933205.1_STF_HiC_genomic.gff,1051609828,541832166,28363254,2.2501618819899862,2.04444743055491,2.51599972112441,Birds,Camarhynchus parvulus
205,GCF_929443795.1_bAccGen1.1_genomic.gff,1398011397,727356528,31422433,3.1529870077215216,2.95088265444075,2.5123896229701,Birds,Accipiter gentilis
206,GCF_963662255.1_bCinCin1.1_genomic.gff,1170837027,471714336,29404004,1.819647011339,1.86195236655225,2.26797991447608,Birds,Cinclus cinclus
207,GCF_963921805.1_bPhaCar2.1_genomic.gff,1283623959,699145985,30941007,2.7377042382621872,2.65499003112814,2.39299947682338,Birds,Phalacrocorax carbo
208,GCF_963924245.1_bChrRid1.1_genomic.gff,1417554307,674918863,30628947,2.9508925004832847,2.76896159847569,2.49221617169693,Birds,Chroicocephalus ridibundus
209,GCF_963932015.1_bAnaAcu1.1_genomic.gff,1189296988,746949983,31270076,3.6001953113257543,3.19011500822893,2.72036557278615,Birds,Anas acuta
210,GCF_002204515.2_AaegL5.0_genomic.gff,1278732104,702514384,24184000,2.5020224942110487,2.87104055579506,1.94126720810532,Arthropods,Aedes aegypti
211,GCF_002237135.1_ASM223713v2_genomic.gff,623660103,229766452,37696479,1.5320270627927877,1.49368427639675,2.34862805608537,Arthropods,Teleopsis dalmanni
212,GCF_002706865.2_ASM270686v3_genomic.gff,429583062,264483634,23921124,1.8343446152446683,,,Arthropods,Spodoptera litura
213,GCF_003254395.2_Amel_HAv3.1_genomic.gff,225250884,185150539,18274133,3.1285302016790615,3.35405621025146,2.08475926111693,Arthropods,Apis mellifera
214,GCF_003369915.1_D.miranda_PacBio2.1_genomic.gff,287096000,133916963,29238526,2.2915347374214416,2.50473332911381,2.09708667799696,Arthropods,Drosophila miranda
215,GCF_003590095.1_tn1_genomic.gff,368211209,221377869,24466198,1.83512023404699,1.99876079540354,2.14664470833278,Arthropods,Trichoplusia ni
216,GCF_003672135.1_Obir_v5.4_genomic.gff,223876465,166752117,20825201,2.419404259291423,2.31685582712444,2.41283370185632,Arthropods,Ooceraea biroi
217,GCF_003676215.2_ASM367621v3_genomic.gff,326023155,172391001,19358256,1.826214303602556,1.86872669249035,2.26777288080153,Arthropods,Rhopalosiphum maidis
218,GCF_004354385.1_UK_Dinn_1.0_genomic.gff,167978031,96967878,22360034,1.6178974504242705,1.97136365404581,1.95681906606779,Arthropods,Drosophila innubila
219,GCF_004382145.1_ASM438214v1_genomic.gff,152313266,87352700,22883196,2.1250682815459867,3.43535355123532,1.0,Arthropods,Drosophila mauritiana
220,GCF_004382195.2_ASM438219v2_genomic.gff,153084571,89276672,23029264,2.1983773341605706,,,Arthropods,Drosophila sechellia
221,GCF_005508785.2_pea_aphid_22Mar2018_4r6ur_v2_genomic.gff,533649363,232631902,24308193,1.894319993263177,,,Arthropods,Acyrthosiphon pisum
222,GCF_007210705.1_Tcal_SD_v2.1_genomic.gff,191142546,109382820,25932574,1.4468634698584104,2.31168265660165,1.44546608294609,Arthropods,Tigriopus californicus
223,GCF_008121235.1_UCBerk_Dsub_1.0_genomic.gff,126248017,88271254,22511408,2.183101296906884,2.55072568273391,1.9426608838623,Arthropods,Drosophila subobscura
224,GCF_009193385.2_Nvit_psr_1.1_genomic.gff,297309692,230422263,22720092,3.122780576768791,2.84279150396045,2.59027434249767,Arthropods,Nasonia vitripennis
225,GCF_009650485.2_ASM965048v2_genomic.gff,167525814,114959300,23572198,2.2722859361693803,2.48233581782665,2.10023538803206,Arthropods,Drosophila albomicans
226,GCF_009870125.1_UCI_Dpse_MV25_genomic.gff,163282969,104017078,23879805,2.6037441679276694,3.4103193288953,1.5037101087217,Arthropods,Drosophila pseudoobscura
227,GCF_010883055.1_B_treatae_v1_genomic.gff,1538686255,682516887,22182075,2.0393978922170266,1.63417981496805,2.7155033469383,Arthropods,Belonocnema kinseyi
228,GCF_011750605.1_ASM1175060v1_genomic.gff,118492362,71649125,21010048,1.7779490080174971,1.86824379682752,2.2199904808793,Arthropods,Drosophila busckii
229,GCF_012273895.1_Zerene_cesonia_1.1_genomic.gff,266405969,175625611,19687936,1.7109169798195198,1.65319470969487,2.36800753981398,Arthropods,Zerene cesonia
230,GCF_013141755.1_UCI_ANSTEP_V1.0_genomic.gff,243460342,161051053,23500816,3.104251911933611,3.10596848032292,2.30856870130002,Arthropods,Anopheles stephensi
231,GCF_013339695.2_BIME_Rsan_1.4_genomic.gff,2365502231,926516607,31390506,1.474516626141675,1.28309183794371,2.50171005788729,Arthropods,Rhipicephalus sanguineus
232,GCF_013339725.1_ASM1333972v1_genomic.gff,2529930304,785046529,26237946,1.3731910264622087,1.23915539925858,2.44432089689296,Arthropods,Rhipicephalus microplus
233,GCF_013339745.2_BIME_Dsil_1.4_genomic.gff,2474308340,1049007986,32864251,1.7692840466682171,1.57525603293522,2.50431328342233,Arthropods,Dermacentor silvarum
234,GCF_013373865.1_ASM1337386v2_genomic.gff,325506644,258167769,23433830,2.5643007566411464,2.33577622586139,2.53880980046909,Arthropods,Monomorium pharaonis
235,GCF_013758885.1_VT_AalbS3_pri_1.0_genomic.gff,172602732,124417682,21883734,2.7150771435989856,3.06945964529804,1.95590276799028,Arthropods,Anopheles albimanus
236,GCF_014356525.2_ASM1435652v1_genomic.gff,1085557067,685099206,26524030,1.952640002292261,,,Arthropods,Nilaparvata lugens
237,GCF_014466175.1_ASM1446617v1_genomic.gff,179370016,147588319,18385939,2.977451464404401,3.18943334470041,2.09830338939332,Arthropods,Vespula pensylvanica
238,GCF_014529535.1_BU_Bcop_v1_genomic.gff,309728657,197753127,26784487,2.1122696507123693,2.62514831288109,1.79740660752061,Arthropods,Bradysia coprophila
239,GCF_014743375.2_RU_Dsub_v1.1_genomic.gff,265153789,116027152,23936565,2.374875467720619,2.55315786559409,2.13200287181586,Arthropods,Drosophila subpulchrella
240,GCF_014825855.1_ASM1482585v1_genomic.gff,254804690,210707585,18879294,3.2793349687758453,3.35990927386685,2.22971096459833,Arthropods,Bombus pyrosoma
241,GCF_014839805.1_JHU_Msex_v1.0_genomic.gff,470036997,268190839,24809719,1.8181451390078216,1.97087701514952,2.15755339354763,Arthropods,Manduca sexta
242,GCF_014905175.1_ASM1490517v1_genomic.gff,156964627,93392149,21431528,1.96134419347048,1.68396018816031,2.5876692749995,Arthropods,Aphidius gifuensis
243,GCF_015104395.2_ASM1510439v2_genomic.gff,4253878664,1889993815,38892006,2.2318818936724427,1.61075801911447,2.9314091442473,Arthropods,Macrobrachium nipponense
244,GCF_015228065.2_NSTDA_Pmon_1_genomic.gff,2391056164,433840408,31902806,1.5904790004992038,,,Arthropods,Penaeus monodon
245,GCF_015732765.1_VPISU_Cqui_1.0_pri_paternal_genomic.gff,573230032,341235676,25111949,1.9562631319456725,1.81254881526818,2.45399958636682,Arthropods,Culex quinquefasciatus
246,GCF_016086655.3_UVic_Lsal_1.2_genomic.gff,647191672,175002462,21432697,1.6126605065148825,,,Arthropods,Lepeophtheirus salmonis
247,GCF_016617805.1_CSIRO_BtryS06_freeze2_genomic.gff,570658800,255786473,23720177,2.082200820002313,1.91787503331954,2.47461105637211,Arthropods,Bactrocera tryoni
248,GCF_016746235.2_Prin_Dtei_1.1_genomic.gff,149494471,89543510,23400649,1.9866152430216784,2.72418032705601,1.572720185655,Arthropods,Drosophila teissieri
249,GCF_016746245.2_Prin_Dsan_1.1_genomic.gff,146800522,93551556,23099819,2.3705561935355424,3.10180593919903,1.57903552402584,Arthropods,Drosophila santomea
250,GCF_016746365.2_Prin_Dyak_Tai18E2_2.1_genomic.gff,147899117,97684928,23275796,2.5608072437135982,3.21485381159374,1.65623870180919,Arthropods,Drosophila yakuba
251,GCF_016746395.2_Prin_Dsim_3.1_genomic.gff,131663590,92380652,23179391,2.5254611736779453,3.59042112241514,1.24532532095214,Arthropods,Drosophila simulans
252,GCF_016801865.2_TS_CPP_V2_genomic.gff,566354144,369374859,27360656,1.9416071383668576,2.13670627159512,2.11518613646107,Arthropods,Culex pipiens pallens
253,GCF_016802725.1_UNIL_Sinv_3.0_genomic.gff,378101515,279697814,24616663,2.5787145479466487,2.06554646588968,2.8234533517463,Arthropods,Solenopsis invicta
254,GCF_016920715.1_AaraD3_genomic.gff,256823338,160181604,23134945,2.637026930472495,2.70226130624278,2.24505089391905,Arthropods,Anopheles arabiensis
255,GCF_017562075.2_AmerM5.1_genomic.gff,294379759,167665393,25005385,2.7341349473323446,2.57492669149153,2.46949352553014,Arthropods,Anopheles merus
256,GCF_017591435.1_ASM1759143v1_genomic.gff,1005062047,663074826,29589524,2.647444480688504,1.91965346984928,3.03807628052855,Arthropods,Portunus trituberculatus
257,GCF_017639315.1_ASM1763931v2_genomic.gff,213817545,111999232,24392569,2.4932025814911087,2.78701326944861,2.01647458173183,Arthropods,Drosophila ananassae
258,GCF_018135715.1_MEX_DaPlex_genomic.gff,245173502,146254392,21143273,1.959197897127848,2.6797788190541,1.58970434776308,Arthropods,Danaus plexippus
259,GCF_018902025.1_UCI_dwil_1.1_genomic.gff,246985538,99731667,23992468,1.7033095969951904,1.81196258379131,2.20163228289321,Arthropods,Drosophila willistoni
260,GCF_019202785.1_ASM1920278v2_genomic.gff,1466079641,480003793,31479850,2.090972796884356,1.62674184786516,2.77451621870853,Arthropods,Penaeus chinensis
261,GCF_019457755.1_ASM1945775v1_genomic.gff,290760430,194625910,21546174,2.396207512294294,2.31677546047187,2.38971732151176,Arthropods,Venturia canescens
262,GCF_019925205.1_ASM1992520v1_genomic.gff,480811620,234656697,26455041,1.7795838985847725,1.63281990779889,2.45704926047522,Arthropods,Metopolophium dirhodum
263,GCF_020080835.1_MPM_Cglom_v2.3_genomic.gff,288846213,189837408,23118121,2.2849255352543576,1.76327744245095,2.83193336249274,Arthropods,Cotesia glomerata
264,GCF_020184175.1_ASM2018417v2_genomic.gff,334871293,207266452,22937209,2.0638677966443084,1.73966170301589,2.63449136331775,Arthropods,Aphis gossypii
265,GCF_020631705.1_ASM2063170v1.1_genomic.gff,161467056,83291843,27334190,1.857113490467433,1.90992063679925,2.25747812335751,Arthropods,Daphnia magna
266,GCF_020882245.1_ASM2088224v1_genomic.gff,338184925,193239607,21288330,1.904429234233028,1.77000648146711,2.44470802245525,Arthropods,Rhopalosiphum padi
267,GCF_021130785.1_UT_GWSS_2.1_genomic.gff,2305003542,702667158,27411488,1.8305042396822824,1.60478183496569,2.53600767440593,Arthropods,Homalodisca vitripennis
268,GCF_021134715.1_ASM2113471v1_genomic.gff,133196385,82517619,25415168,2.2906502132899536,2.60986335855045,1.99107212442884,Arthropods,Daphnia pulex
269,GCF_021155765.1_iyDipSimi1.1_genomic.gff,270225736,156081990,20097338,2.2669242563368344,2.13162283826617,2.44558668775999,Arthropods,Diprion similis
270,GCF_021155775.2_iyNeoPine1.2_genomic.gff,272498186,208064240,21917746,2.8411258621210407,2.43650222093148,2.71490891087889,Arthropods,Neodiprion pinetum
271,GCF_021155785.1_iyNeoFabr1.1_genomic.gff,260422217,199148516,21175837,2.800388763853821,2.64357198583906,2.46710204770409,Arthropods,Neodiprion fabricii
272,GCF_021234035.1_SC_F0-13Bv2_genomic.gff,185057732,111904544,27675479,1.8866082859848603,1.98738187650183,2.20951167917236,Arthropods,Daphnia pulicaria
273,GCF_021461385.2_iqSchPice1.1_genomic.gff,8742459392,2303292930,27349831,1.5518101007644252,1.33145660725009,2.53063876320366,Arthropods,Schistocerca piceifrons
274,GCF_021461395.2_iqSchAmer2.1_genomic.gff,8990369808,2347621865,27495606,1.5611211842357648,1.40776989296136,2.46363656096373,Arthropods,Schistocerca americana
275,GCF_021464435.1_ULB_Chis1_1.0_genomic.gff,206388925,181402920,19091978,2.49647867811287,2.66181122786211,2.14495271994009,Arthropods,Cataglyphis hispanica
276,GCF_021901455.1_iyNeoLeco1.1_genomic.gff,272073844,205802096,21773853,2.8432179182986124,2.66577012321185,2.48773306477609,Arthropods,Neodiprion lecontei
277,GCF_021901495.1_iyNeoVirg1.1_genomic.gff,262970509,200104973,21456416,2.7662558835548303,2.58537520625657,2.49116594698759,Arthropods,Neodiprion virginianus
278,GCF_022045245.1_ASM2204524v1_genomic.gff,409159265,206415919,23049780,2.051712467537651,1.87101967596005,2.49097806126693,Arthropods,Lucilia cuprina
279,GCF_022539665.2_CSIRO_AGI_Dcar_HiC_V3_genomic.gff,108159910,72242189,22390913,1.4509124750741518,2.12216053168208,1.6390372130814,Arthropods,Daphnia carinata
280,GCF_022581195.2_ilHelZeax1.1_genomic.gff,375180944,242061841,24634710,1.9122586789128024,2.19937625478505,2.02316769381709,Arthropods,Helicoverpa zea
281,GCF_022605725.1_icAntGran1.3_genomic.gff,697452952,489845822,21883209,2.265186289634212,2.44605255035769,2.12941900896585,Arthropods,Anthonomus grandis grandis
282,GCF_023078275.1_LegGlyc_1.1_genomic.gff,657423512,407681356,24338217,1.6205688773339475,1.70294442246222,2.22790972456106,Arthropods,Leguminivora glycinivorella
283,GCF_023101765.2_AGI-APGP_CSIRO_Sfru_2.0_genomic.gff,383923118,302821051,24967205,2.754858663594904,2.68027750526041,2.38486642802383,Arthropods,Spodoptera frugiperda
284,GCF_023373825.1_ASM2337382v1_genomic.gff,530326621,346917545,25379251,2.758778421002259,2.69889513226321,2.37016855842838,Arthropods,Bactrocera dorsalis
285,GCF_023558435.1_ASM2355843v2_genomic.gff,168251146,116475254,23640016,1.9102925734060416,2.6257110541661,1.59486678892927,Arthropods,Drosophila sulfurigaster albostrigata
286,GCF_023558535.2_ASM2355853v2_genomic.gff,171766801,112257095,23644626,1.9304092185683124,,,Arthropods,Drosophila nasuta
287,GCF_023864275.1_iqSchCanc2.1_genomic.gff,8536893415,2483436063,26704609,1.6733578087587802,1.5437248384516,2.43991823999651,Arthropods,Schistocerca cancellata
288,GCF_023864345.2_iqSchSeri2.2_genomic.gff,9082822131,2580730705,27361618,1.72876180056311,1.535525165275,2.50352190497744,Arthropods,Schistocerca serialis cubense
289,GCF_023897955.1_iqSchGreg1.2_genomic.gff,8742434016,2900288547,32390383,2.3604231848694095,1.75881570071479,2.91189275384395,Arthropods,Schistocerca gregaria
290,GCF_023898315.1_iqSchNite1.1_genomic.gff,8822571301,2576805120,28358544,1.7140376812011222,1.57756230556862,2.44676064532183,Arthropods,Schistocerca nitens
291,GCF_024139115.2_GZ_Asu_2_genomic.gff,1335741332,757482259,31842915,2.0631752463617103,1.65445011923217,2.71901039681888,Arthropods,Armigeres subalbatus
292,GCF_024334085.1_ASM2433408v1_genomic.gff,147838017,173665052,19887826,2.2909992776485475,2.53813348112968,2.0631510662082,Arthropods,Lutzomyia longipalpis
293,GCF_024362695.1_ilPecGoss1.1_genomic.gff,476509747,350737255,24208219,2.116165877382388,1.79169414472362,2.6347570023481,Arthropods,Pectinophora gossypiella
294,GCF_024364675.1_icAetTumi1.1_genomic.gff,259984281,159573398,21196153,1.887063610080565,2.27833557233681,1.91901330743309,Arthropods,Aethina tumida
295,GCF_024516045.1_iyBomAffi1.2_genomic.gff,365123313,255696196,19237763,3.425621679610046,3.20927815362613,2.52662879567324,Arthropods,Bombus affinis
296,GCF_024542735.1_iyBomHunt1.1_genomic.gff,317402180,243659275,19673192,3.073355101703882,2.49634591554256,2.88729445585066,Arthropods,Bombus huntii
297,GCF_024586455.1_APGP_CSIRO_Bneo_wtdbg2-racon-allhic-juicebox.fasta_v2_genomic.gff,577342536,324475247,24021611,2.2848177418242264,2.05977764833425,2.5353253631793,Arthropods,Bactrocera neohumeralis
298,GCF_024679095.1_ASM2467909v1_genomic.gff,1765827443,662901466,34160711,3.4496966119938195,2.26340722378574,3.49657465789742,Arthropods,Eriocheir sinensis
299,GCF_024763615.1_Ppap_2.1_genomic.gff,351623088,239002537,20582697,2.0926623464359406,2.14517162748762,2.25777598863766,Arthropods,Phlebotomus papatasi
300,GCF_025200985.1_Dgunungcola_SK_2_genomic.gff,189841955,114760392,22940794,2.332423454916164,3.01431909238294,1.62838963222256,Arthropods,Drosophila gunungcola
301,GCF_025231255.1_RU_DBia_V1.1_genomic.gff,193597863,114706631,23454124,2.50763656745398,2.90420408176661,1.9137177553767,Arthropods,Drosophila biarmipes
302,GCF_026212275.2_iyMicDemo2.1a_genomic.gff,225878136,136802190,20702214,1.982710834696231,1.79793791133248,2.49505819305308,Arthropods,Microplitis demolitor
303,GCF_026230105.1_icDioSubl1.1_genomic.gff,456219552,300314365,19640792,2.0488163613768733,1.88212180521461,2.47697982585159,Arthropods,Diorhabda sublineata
304,GCF_026250575.1_icDioCari1.1_genomic.gff,415385902,297558172,20305217,2.3531577623622546,2.34349044845755,2.31995258359404,Arthropods,Diorhabda carinulata
305,GCF_026283585.1_UHH_iyHylVolc1.0_haploid_genomic.gff,252651163,197841837,20935392,2.5325920813902125,2.85543297150182,1.98744437957772,Arthropods,Hylaeus volcanicus
306,GCF_026875155.1_ASM2687515v2_genomic.gff,5247620940,1434403359,28551790,1.8745525937252967,1.63402501138609,2.55081285202854,Arthropods,Cherax quadricarinatus
307,GCF_026930045.1_Udiv.v.3.1_genomic.gff,2151890133,812200433,25427422,1.2338036864295563,1.14255168720907,2.40153726890981,Arthropods,Uloborus diversus
308,GCF_027563975.2_ilPloInte3.2_genomic.gff,291332140,225981423,22851133,2.476420753404218,2.9237102788445,1.86299574424905,Arthropods,Plodia interpunctella
309,GCF_027943255.1_idAnaObli1_1.0_genomic.gff,836742189,294171171,24837327,1.9170902327774644,1.66496547231343,2.56241003015336,Arthropods,Anastrepha obliqua
310,GCF_028408465.1_idAnaLude1.1_genomic.gff,820766187,306848819,25254011,2.219046669457774,1.79174277464095,2.73758916450616,Arthropods,Anastrepha ludens
311,GCF_028554725.1_idZeuCucr1.2_genomic.gff,439259567,255676094,24258037,2.61106593249899,2.7378672693749,2.18348393281342,Arthropods,Zeugodacus cucurbitae
312,GCF_029169275.1_AcerK_1.0_genomic.gff,223056484,208674661,18481225,3.7804723442304287,3.63509736749131,2.45566024642845,Arthropods,Apis cerana
313,GCF_029784135.1_ASM2978413v1_genomic.gff,903034419,537690599,29928923,2.3281939346765,1.67857758078656,2.95990162357927,Arthropods,Toxorhynchites rutilus septentrionalis
314,GCF_029784155.1_ASM2978415v1_genomic.gff,1077644186,584806939,34385144,1.868716937756608,1.61708520076588,2.56191700668006,Arthropods,Uranotaenia lowii
315,GCF_029784165.1_ASM2978416v1_genomic.gff,769230131,474950063,26180520,2.453098334181292,1.79467288013126,2.96871072373936,Arthropods,Wyeomyia smithii
316,GCF_029852145.1_iyMicMedi2.1_genomic.gff,269288274,176566604,23955408,2.135925967113564,1.96646299221654,2.47974824458636,Arthropods,Microplitis mediator
317,GCF_030247185.1_Malgen_1.1_genomic.gff,831262279,530302992,24893288,2.365975438841185,2.10312532871096,2.57313537981956,Arthropods,Malaya genurostris
318,GCF_030247195.1_ASM3024719v1_genomic.gff,1168159140,702737747,31117552,2.10033376018782,1.65103785275237,2.75958117712479,Arthropods,Topomyia yanbarensis
319,GCF_030269925.1_ASM3026992v2_genomic.gff,461704601,338506729,22895101,2.5413489112801906,2.72286505859249,2.12876912237703,Arthropods,Bombyx mori
320,GCF_030705265.1_ASM3070526v1_genomic.gff,355247349,258110720,24279981,1.9125874521895216,2.2941865595603,1.92868616231855,Arthropods,Helicoverpa armigera
321,GCF_031307605.1_icTriCast1.1_genomic.gff,241861439,130867612,20489540,2.277501154247484,3.05430203648573,1.53348438745108,Arthropods,Tribolium castaneum
322,GCF_032362555.1_ilAmyTran1.1_genomic.gff,327391803,216018367,23159618,1.6580080034135278,1.70364322977234,2.26465004333052,Arthropods,Amyelois transitella
323,GCF_032445375.1_Brsri_v3_genomic.gff,1605073380,930704630,24952292,2.3246985086580425,1.93709715610266,2.69788662224472,Arthropods,Bacillus rossius redtenbacheri
324,GCF_032884065.1_ASM3288406v1_genomic.gff,1270737767,885541913,23225167,2.076294736653562,1.70046232404928,2.68611768229361,Arthropods,Artemia franciscana
325,GCF_033807575.1_ilCydPomo1_genomic.gff,642246045,456792879,27460090,1.7375259148822892,2.11530545750383,1.93250572706779,Arthropods,Cydia pomonella
326,GCF_034640455.1_iyDiaLong2_genomic.gff,194452999,127667043,20923478,2.511366179179197,2.63175895209108,2.18989249677745,Arthropods,Diachasmimorpha longicaudata
327,GCF_035046485.1_AalbF5_genomic.gff,1344164507,804218311,38446550,1.9048765363862297,1.68788398579424,2.52727782028132,Arthropods,Aedes albopictus
328,GCF_035594125.1_ASM3559412v1_genomic.gff,1210776245,703510271,33098486,2.9158021004344428,2.18239124101854,3.04369612910523,Arthropods,Scylla paramamosain
329,GCF_036172545.1_AGI_CSIRO_Cbre_v1_genomic.gff,129509707,86511494,18977664,1.5082386852249043,1.61968535165054,2.19883860326369,Arthropods,Culicoides brevitarsis
330,GCF_036898095.1_ASM3689809v2_genomic.gff,5857151857,2001658022,52423261,1.781112147907014,1.14215254197935,2.94924487561699,Arthropods,Palaemon carinicauda
331,GCF_037043105.1_ilVanTame1_primary_haplotype_genomic.gff,363368026,259931489,20232540,1.960389600119412,2.2968629857139,1.97381188409485,Arthropods,Vanessa tameamea
332,GCF_037126465.1_ASM3712646v1_genomic.gff,1071364447,590886337,36168436,1.7818168305646394,1.59334454814095,2.49875755211302,Arthropods,Ornithodoros turicata
333,GCF_037355615.1_Dsuz_RU_1.0_genomic.gff,178737268,112989027,23571845,2.436125343603778,2.94098201971495,1.80542859357816,Arthropods,Drosophila suzukii
